SNo,Name,Symbol,Date,High,Low,Open,Close,Volume,Marketcap
1324,Apple,AAPL,2014-11-24 23:59:59,118.77,116.62,116.85,118.625,46867340.0,0.0
1323,Apple,AAPL,2014-11-25 23:59:59,119.75,117.45,119.07,117.6,68719930.0,0.0
1322,Apple,AAPL,2014-11-26 23:59:59,119.1,117.83,117.94,119.0,40756950.0,0.0
1321,Apple,AAPL,2014-11-28 23:59:59,119.4,118.05,119.27,118.93,24814400.0,0.0
1320,Apple,AAPL,2014-12-01 23:59:59,119.25,111.27,118.81,115.07,83657780.0,0.0
1319,Apple,AAPL,2014-12-02 23:59:59,115.75,112.75,113.5,114.63,59205320.0,0.0
1318,Apple,AAPL,2014-12-03 23:59:59,116.35,115.11,115.75,115.93,42956200.0,0.0
1317,Apple,AAPL,2014-12-04 23:59:59,117.2,115.29,115.77,115.49,42068020.0,0.0
1316,Apple,AAPL,2014-12-05 23:59:59,116.08,114.64,115.99,115.0,38230970.0,0.0
1315,Apple,AAPL,2014-12-08 23:59:59,114.648,111.62,114.1,112.4,57445030.0,0.0
1314,Apple,AAPL,2014-12-09 23:59:59,114.3,109.35,110.19,114.12,60112240.0,0.0
1313,Apple,AAPL,2014-12-10 23:59:59,114.85,111.54,114.41,111.95,44475360.0,0.0
1312,Apple,AAPL,2014-12-11 23:59:59,113.8,111.34,112.26,111.62,41404690.0,0.0
1311,Apple,AAPL,2014-12-12 23:59:59,111.87,109.58,110.46,109.73,55873820.0,0.0
1310,Apple,AAPL,2014-12-15 23:59:59,111.6,106.35,110.7,108.225,67083260.0,0.0
1309,Apple,AAPL,2014-12-16 23:59:59,110.16,106.26,106.37,106.745,60651790.0,0.0
1308,Apple,AAPL,2014-12-17 23:59:59,109.84,106.82,107.12,109.41,53265930.0,0.0
